basin,date,P_closed,E_closed,R_closed,S_closed,value,method,combination,component,abnormal
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-3.386258665500001,MCL,1412,E,2
4127800,201610.0,52.55020134228185,6.010116477236288,12.14184146,34.39824340504556,-2.192083299145569,MCL,1412,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-13.062707758815804,MSD,1412,E,2
4127800,200312.0,41.11633333333335,9.18875335025,18.20825249,27.512639962518065,-0.8524361076292106,MSD,1412,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-20.201466630091627,MSD,1412,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-0.1597452539081616,MSD,1412,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-3.839159526838502,MSD,1412,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-0.746356383518525,MSD,1412,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-8.71641469027404,PR,1413,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-20.877661607993964,PR,1413,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-5.339347517625002,CKF,1413,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-13.28617640109914,CKF,1413,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.060683326875008,CKF,1413,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-0.725280230256308,CKF,1413,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-4.18365814442196,CKF,1413,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-9.177518463929175,CKF,1413,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-5.339347517625002,MCL,1413,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-4.694450170374999,MCL,1413,E,2
4127800,200801.0,37.40459999999999,9.775800736749998,15.60504364,23.06420486234104,-2.534571984292863,MCL,1413,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.0606833268750062,MCL,1413,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-3.1763552133185224,MCL,1413,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-3.788088132494888,MCL,1413,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-3.3862586654999927,MCL,1413,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-8.716414690274037,MSD,1413,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-13.28617640109914,MSD,1413,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.0606833268750062,MSD,1413,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-1.2648702755658403,MSD,1413,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-3.3862586655000007,MSD,1413,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-8.439035905043822,PR,1414,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-22.587838615061997,PR,1414,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-3.8554116867083392,PR,1414,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-5.339347517625002,CKF,1414,E,2
4127800,200312.0,41.11633333333335,9.18875335025,18.20825249,27.512639962518065,-0.6142054900746139,CKF,1414,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-4.694450170375001,CKF,1414,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.060683326875008,CKF,1414,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-0.4302689073182186,CKF,1414,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-7.7508758115,CKF,1414,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-10.71002108397614,CKF,1414,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-5.339347517625002,MCL,1414,E,2
4127800,200312.0,41.11633333333335,9.18875335025,18.20825249,27.512639962518065,-0.0136766271321704,MCL,1414,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-4.694450170374999,MCL,1414,E,2
4127800,200801.0,37.40459999999999,9.775800736749998,15.60504364,23.06420486234104,-1.1564214609539745,MCL,1414,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.0606833268750044,MCL,1414,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-2.6782501581375384,MCL,1414,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-6.154081335051199,MCL,1414,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-3.3862586655,MCL,1414,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-8.439035905043825,MSD,1414,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-15.107434042972251,MSD,1414,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.0606833268750062,MSD,1414,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-5.625735814085964,MSD,1414,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-3.3862586655,MSD,1414,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-11.286987732651289,PR,2111,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-2.609982266561664,CKF,2112,E,2
4127800,200312.0,41.11633333333335,9.18875335025,18.20825249,27.512639962518065,-1.458319293504534,PR,2211,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-14.242031370984607,PR,2211,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-1.959637708863073,PR,2211,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-3.614725664878572,PR,2211,E,2
4127800,201501.0,35.755399999999995,2.3911003871442063,13.42857454,19.93572507285579,-0.8257678987899542,MCL,2211,E,2
4127800,200312.0,41.11633333333335,9.18875335025,18.20825249,27.512639962518065,-1.4583192935045322,MSD,2211,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-3.839159526838511,PR,2212,E,2
4127800,201610.0,52.55020134228185,6.010116477236288,12.14184146,34.39824340504556,-10.165056773169573,MCL,2212,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-13.062707758815806,MSD,2212,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-2.609982266561662,MSD,2212,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-3.839159526838503,MSD,2212,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-13.286176401099135,PR,2213,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-15.107434042972256,PR,2214,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-5.625735814085962,PR,2214,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-1.9596377088630692,PR,2311,E,2
4127800,201501.0,35.755399999999995,2.3911003871442063,13.42857454,19.93572507285579,-0.0161798150160653,MCL,2311,E,2
4127800,201610.0,52.55020134228185,6.010116477236288,12.14184146,34.39824340504556,-0.7809836424290189,MCL,2312,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-14.401888506313686,PR,2411,E,2
4127800,200312.0,41.11633333333335,9.18875335025,18.20825249,27.512639962518065,-1.4583192935045366,PR,2411,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-11.286987732651289,PR,2411,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-14.75986615046969,PR,2411,E,2
4127800,201303.0,48.74281879194627,25.9100419025,20.02483577,33.52383740648926,-2.208949664600711,PR,2411,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-2.3165261025009385,PR,2411,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-14.401888506313684,CKF,2411,E,2
4127800,200312.0,41.11633333333335,9.18875335025,18.20825249,27.512639962518065,-1.4583192935045362,CKF,2411,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-4.6944501703749975,CKF,2411,E,2
4127800,200801.0,37.40459999999999,9.775800736749998,15.60504364,23.06420486234104,-2.4339484995457097,CKF,2411,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.0606833268750044,CKF,2411,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-0.6968839139047818,CKF,2411,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-7.750875811499999,CKF,2411,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-10.816823044512336,CKF,2411,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-5.339347517625003,MCL,2411,E,2
4127800,200312.0,41.11633333333335,9.18875335025,18.20825249,27.512639962518065,-1.4583192935045313,MCL,2411,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-4.694450170374999,MCL,2411,E,2
4127800,200801.0,37.40459999999999,9.775800736749998,15.60504364,23.06420486234104,-3.1613350321769618,MCL,2411,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.0606833268750044,MCL,2411,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-0.8671329721453298,MCL,2411,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-5.9799178504235,MCL,2411,E,2
4127800,201501.0,35.755399999999995,2.3911003871442063,13.42857454,19.93572507285579,-1.2885996937836894,MCL,2411,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-3.386258665500001,MCL,2411,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-14.401888506313682,MSD,2411,E,2
4127800,200312.0,41.11633333333335,9.18875335025,18.20825249,27.512639962518065,-1.4583192935045357,MSD,2411,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-14.242031370984616,MSD,2411,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-14.759866150469689,MSD,2411,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-1.9596377088630683,MSD,2411,E,2
4127800,201303.0,48.74281879194627,25.9100419025,20.02483577,33.52383740648926,-2.2089496646007074,MSD,2411,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-3.614725664878562,MSD,2411,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-10.81682304451234,MSD,2411,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-13.06270775881581,PR,2412,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-20.201466630091616,PR,2412,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-0.856052330490086,PR,2412,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-13.062707758815808,CKF,2412,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-3.1056122404915536,CKF,2412,E,2
4127800,200801.0,37.40459999999999,9.775800736749998,15.60504364,23.06420486234104,-1.7403114454215816,CKF,2412,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.0606833268750009,CKF,2412,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-0.5393313922336929,CKF,2412,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-7.7508758114999985,CKF,2412,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-5.339347517625004,MCL,2412,E,2
4127800,200312.0,41.11633333333335,9.18875335025,18.20825249,27.512639962518065,-0.976358329781759,MCL,2412,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-4.694450170375001,MCL,2412,E,2
4127800,200801.0,37.40459999999999,9.775800736749998,15.60504364,23.06420486234104,-0.3706468020415554,MCL,2412,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.0606833268750044,MCL,2412,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-1.2393817848173785,MCL,2412,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-6.461140960591318,MCL,2412,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-3.3862586655000024,MCL,2412,E,2
4127800,201610.0,52.55020134228185,6.010116477236288,12.14184146,34.39824340504556,-2.192083299145569,MCL,2412,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-13.062707758815804,MSD,2412,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-2.949120247545066,MSD,2412,E,2
4127800,200801.0,37.40459999999999,9.775800736749998,15.60504364,23.06420486234104,-0.9804943422128148,MSD,2412,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-20.201466630091613,MSD,2412,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-0.8560523304900867,MSD,2412,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-3.839159526838501,MSD,2412,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-8.716414690274043,PR,2413,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-10.331132762765815,PR,2413,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-20.87766160799396,PR,2413,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-8.716414690274041,CKF,2413,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-4.694450170375,CKF,2413,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.060683326875008,CKF,2413,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-4.275454027950572,CKF,2413,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-9.17751846392918,CKF,2413,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-5.3393475176250025,MCL,2413,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-4.694450170374999,MCL,2413,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.060683326875008,MCL,2413,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-4.0938115495017335,MCL,2413,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-3.386258665500001,MCL,2413,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-8.716414690274043,MSD,2413,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-13.28617640109913,MSD,2413,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.060683326875004,MSD,2413,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-9.177518463929184,MSD,2413,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-8.439035905043825,PR,2414,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-12.152390404638927,PR,2414,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-22.587838615061983,PR,2414,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-4.327536251708337,PR,2414,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-8.439035905043822,CKF,2414,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-4.694450170375001,CKF,2414,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.0606833268750009,CKF,2414,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-7.7508758115,CKF,2414,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-10.710021083976152,CKF,2414,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-8.439035905043824,MCL,2414,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-4.69445017037499,MCL,2414,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.0606833268750044,MCL,2414,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-7.356830294838604,MCL,2414,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-3.3862586655,MCL,2414,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-8.439035905043824,MSD,2414,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-15.107434042972251,MSD,2414,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.060683326875004,MSD,2414,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-5.62573581408596,MSD,2414,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-10.710021083976152,MSD,2414,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-0.90770855296487,PR,3211,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-10.816823044512342,PR,3211,E,2
4127800,201501.0,35.755399999999995,2.3911003871442063,13.42857454,19.93572507285579,-1.8474253388550208,MCL,3211,E,2
4127800,200312.0,41.11633333333335,9.18875335025,18.20825249,27.512639962518065,-1.4583192935045304,MSD,3211,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-1.0042037710081129,PR,3212,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-2.6099822665616585,CKF,3212,E,2
4127800,201610.0,52.55020134228185,6.010116477236288,12.14184146,34.39824340504556,-4.287638971103817,MCL,3212,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-0.316404274117767,MSD,3212,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-0.5784660159730723,PR,3213,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-1.2057949575151603,PR,3214,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-10.710021083976152,PR,3214,E,2
4127800,201501.0,35.755399999999995,2.3911003871442063,13.42857454,19.93572507285579,-0.1726949461159724,MCL,3311,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-1.8726739835822883,PR,3411,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-0.3191601559378445,PR,3411,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-14.759866150469684,PR,3411,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-10.816823044512336,PR,3411,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-5.339347517625001,CKF,3411,E,2
4127800,200312.0,41.11633333333335,9.18875335025,18.20825249,27.512639962518065,-2.6905198897915104,CKF,3411,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-14.24203137098462,CKF,3411,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.0606833268750062,CKF,3411,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-0.6894942196148182,CKF,3411,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-3.890894824223511,CKF,3411,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-10.816823044512338,CKF,3411,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-5.3393475176250025,MCL,3411,E,2
4127800,200312.0,41.11633333333335,9.18875335025,18.20825249,27.512639962518065,-5.764301095374998,MCL,3411,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-4.694450170374999,MCL,3411,E,2
4127800,200701.0,55.20066666666664,9.0919289433475,27.65531591,18.453421813319142,-3.136197056123658,MCL,3411,E,2
4127800,200801.0,37.40459999999999,9.775800736749998,15.60504364,23.06420486234104,-4.886691257624995,MCL,3411,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.0606833268750044,MCL,3411,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-4.321879949375002,MCL,3411,E,2
4127800,201101.0,37.313666666666656,6.577684998913099,9.857250756,20.87873091175356,-0.7557091483696439,MCL,3411,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-7.612960141691421,MCL,3411,E,2
4127800,201412.0,43.91594405594404,8.908858923661345,12.29370741,22.713377722282694,-1.4001974737471796,MCL,3411,E,2
4127800,201501.0,35.755399999999995,2.3911003871442063,13.42857454,19.93572507285579,-1.288599693783688,MCL,3411,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-3.386258665499998,MCL,3411,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-14.40188850631368,MSD,3411,E,2
4127800,200312.0,41.11633333333335,9.18875335025,18.20825249,27.512639962518065,-1.166001832826273,MSD,3411,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-14.24203137098461,MSD,3411,E,2
4127800,200801.0,37.40459999999999,9.775800736749998,15.60504364,23.06420486234104,-0.7373435213084827,MSD,3411,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.0606833268750055,MSD,3411,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-0.8879546753371428,MSD,3411,E,2
4127800,201303.0,48.74281879194627,25.9100419025,20.02483577,33.52383740648926,-2.2089496646007074,MSD,3411,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-1.757510218265496,MSD,3411,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-3.3862586655000007,MSD,3411,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-1.5880945616343956,PR,3412,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-20.201466630091613,PR,3412,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-0.6441532973344031,PR,3412,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-13.062707758815796,CKF,3412,E,2
4127800,200312.0,41.11633333333335,9.18875335025,18.20825249,27.512639962518065,-2.171226597129378,CKF,3412,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-0.3396667909445934,CKF,3412,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.0606833268750029,CKF,3412,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-0.6075460326223702,CKF,3412,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-4.185186268483196,CKF,3412,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-0.8538978185379404,CKF,3412,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-5.339347517625001,MCL,3412,E,2
4127800,200312.0,41.11633333333335,9.18875335025,18.20825249,27.512639962518065,-5.767298025681892,MCL,3412,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-4.694450170374999,MCL,3412,E,2
4127800,200701.0,55.20066666666664,9.0919289433475,27.65531591,18.453421813319142,-1.0645970014268078,MCL,3412,E,2
4127800,200801.0,37.40459999999999,9.775800736749998,15.60504364,23.06420486234104,-2.6638295601739186,MCL,3412,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-1.0606833268750036,MCL,3412,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-4.321879949375002,MCL,3412,E,2
4127800,201101.0,37.313666666666656,6.577684998913099,9.857250756,20.87873091175356,-0.7557091483696445,MCL,3412,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-7.375344427304973,MCL,3412,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-3.3862586655000007,MCL,3412,E,2
4127800,201610.0,52.55020134228185,6.010116477236288,12.14184146,34.39824340504556,-2.192083299145567,MCL,3412,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-2.747635883767406,MSD,3412,E,2
4127800,200312.0,41.11633333333335,9.18875335025,18.20825249,27.512639962518065,-0.3695248127001569,MSD,3412,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-1.8278864927055964,MSD,3412,E,2
4127800,200801.0,37.40459999999999,9.775800736749998,15.60504364,23.06420486234104,-0.2693734183802918,MSD,3412,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-20.201466630091613,MSD,3412,E,2
4127800,201012.0,36.89413333333332,7.520101466250001,12.10965192,28.65168432400055,-0.5739854461226104,MSD,3412,E,2
4127800,201401.0,28.994755244755243,9.548006586,20.04216797,16.724697730400706,-1.812493750333446,MSD,3412,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-2.472625497374909,MSD,3412,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-0.6644958828356617,PR,3413,E,2
4127800,200412.0,45.21866666666665,9.65513800025,32.39098658,31.86823850041798,-0.2033949148762222,PR,3413,E,2
4127800,200911.0,26.81999999999999,15.980577876250004,25.92862089,26.4096553452898,-20.87766160799396,PR,3413,E,2
4127800,201601.0,35.03826666666666,9.571265772,40.65713443,9.700373894688958,-0.332148887881194,PR,3413,E,2
4127800,200301.0,17.38108843537413,8.724970571750001,16.81691718,19.20804740549784,-5.339347517625002,CKF,3413,E,2
